Name,CO2,H2O,x,y,z
IXOFUX_w_CO2_2H2O_random_1,1,2,1,1,1
IXOFUX_w_CO2_2H2O_random_2,1,2,1,1,1
XAMHEA_manual_w_CO2_2H2O_1,1,2,1,1,1
XAMHEA_manual_w_CO2_2H2O_2,1,2,1,1,1
XAMHEA_manual_w_CO2_2H2O_3,1,2,1,1,1
XAMHEA_manual_w_CO2_2H2O_4,1,2,1,1,1
XAMHEA_manual_w_CO2_2H2O_5,1,2,1,1,1
XAMHEA_manual_w_CO2_2H2O_6,1,2,1,1,1
IXUQOJ_w_CO2_2H2O_1,1,2,1,1,1
IXUQOJ_w_CO2_2H2O_2,1,2,1,1,1
ASIQEA_w_CO2_2H2O_1,1,2,1,1,1
ASIQEA_w_CO2_2H2O_2,1,2,1,1,1
ASIQEA_w_CO2_2H2O_3,1,2,1,1,1
ASIQEA_w_CO2_2H2O_4,1,2,1,1,1
ASIQEA_w_CO2_2H2O_5,1,2,1,1,1
ASIQEA_w_CO2_2H2O_6,1,2,1,1,1
WUJPIC_w_CO2_2H2O_1,1,2,1,1,1
WUJPIC_w_CO2_2H2O_2,1,2,1,1,1
WUJPIC_w_CO2_2H2O_3,1,2,1,1,1
WUJPIC_w_CO2_2H2O_4,1,2,1,1,1
WUJPIC_w_CO2_2H2O_5,1,2,1,1,1
WUJPIC_w_CO2_2H2O_6,1,2,1,1,1
WUJPIC_w_CO2_2H2O_7,1,2,1,1,1
WUJPIC_w_CO2_2H2O_8,1,2,1,1,1
WUJPIC_w_CO2_2H2O_9,1,2,1,1,1
SROXAL01_w_CO2_2H2O_1,1,2,1,1,2
SROXAL01_w_CO2_2H2O_2,1,2,1,1,2
SROXAL01_w_CO2_2H2O_3,1,2,1,1,2
IYUCEM_w_CO2_2H2O_1,1,2,1,1,1
IYUCEM_w_CO2_2H2O_2,1,2,1,1,1
IYUCEM_w_CO2_2H2O_3,1,2,1,1,1
IYUCEM_w_CO2_2H2O_4,1,2,1,1,1
IYUCEM_w_CO2_2H2O_5,1,2,1,1,1
IYUCEM_w_CO2_2H2O_6,1,2,1,1,1
IYUCEM_w_CO2_2H2O_random_1,1,2,1,1,1
IYUCEM_w_CO2_2H2O_random_2,1,2,1,1,1
OVUDAL_w_CO2_2H2O_1,1,2,2,1,1
OVUDAL_w_CO2_2H2O_2,1,2,1,1,1
OVUDAL_w_CO2_2H2O_3,1,2,2,1,1
SOSSEA_w_CO2_2H2O_1,1,2,1,1,1
SOSSEA_w_CO2_2H2O_2,1,2,1,1,1
SOSSEA_w_CO2_2H2O_3,1,2,1,1,1
GIYSIR_w_CO2_2H2O_1,1,2,1,1,1
GIYSIR_w_CO2_2H2O_2,1,2,1,1,1
GIYSIR_w_CO2_2H2O_3,1,2,1,1,1
GIYSIR_w_CO2_2H2O_4,1,2,1,1,1
GIYSIR_w_CO2_2H2O_5,1,2,1,1,1
YUYGOQ_w_CO2_2H2O_1,1,2,1,1,1
YUYGOQ_w_CO2_2H2O_2,1,2,1,1,1
YUYGOQ_w_CO2_2H2O_3,1,2,1,1,1
YUYGOQ_w_CO2_2H2O_4,1,2,1,1,1
YUYGOQ_w_CO2_2H2O_5,1,2,1,1,1
YUYGOQ_w_CO2_2H2O_6,1,2,1,1,1
HAHPOW_w_CO2_2H2O_1,1,2,1,1,1
HAHPOW_w_CO2_2H2O_2,1,2,1,1,1
HAHPOW_w_CO2_2H2O_3,1,2,1,1,1
HAHPOW_w_CO2_2H2O_4,1,2,1,1,1
HAHPOW_w_CO2_2H2O_random_1,1,2,1,1,1
HAHPOW_w_CO2_2H2O_random_2,1,2,1,1,1
ZIGFIG_w_CO2_2H2O_1,1,2,1,1,1
ZIGFIG_w_CO2_2H2O_2,1,2,1,1,1
UTEXAT_w_CO2_2H2O_1,1,2,1,1,1
UTEXAT_w_CO2_2H2O_2,1,2,1,1,1
UTEXAT_w_CO2_2H2O_3,1,2,1,1,1
UTEXAT_w_CO2_2H2O_4,1,2,1,1,1
EFOTID_w_CO2_2H2O_1,1,2,1,1,1
EFOTID_w_CO2_2H2O_2,1,2,1,1,1
EFOTID_w_CO2_2H2O_3,1,2,1,1,1
EFOTID_w_CO2_2H2O_4,1,2,1,1,1
CURQEN_w_CO2_2H2O_1,1,2,1,1,1
CURQEN_w_CO2_2H2O_2,1,2,1,1,1
CURQEN_w_CO2_2H2O_3,1,2,1,1,1
QIHXIQ_w_CO2_2H2O_1,1,2,1,1,1
QIHXIQ_w_CO2_2H2O_2,1,2,1,1,1
QIHXIQ_w_CO2_2H2O_3,1,2,1,1,1
QIHXIQ_w_CO2_2H2O_4,1,2,1,1,1
QIHXIQ_w_CO2_2H2O_5,1,2,1,1,1
QIHXIQ_w_CO2_2H2O_6,1,2,1,1,1
QIHXIQ_w_CO2_2H2O_7,1,2,1,1,1
QIHXIQ_w_CO2_2H2O_random_1,1,2,1,1,1
QIHXIQ_w_CO2_2H2O_random_2,1,2,1,1,1
GOQXAN_w_CO2_2H2O_1,1,2,1,1,1
GOQXAN_w_CO2_2H2O_2,1,2,1,1,1
GOQXAN_w_CO2_2H2O_3,1,2,1,1,1
GOQXAN_w_CO2_2H2O_4,1,2,2,1,1
GOQXAN_w_CO2_2H2O_5,1,2,2,1,1
GOQXAN_w_CO2_2H2O_random_1,1,2,1,1,1
GOQXAN_w_CO2_2H2O_random_2,1,2,1,1,1
WEHHUO_w_CO2_2H2O_1,1,2,1,1,1
WEHHUO_w_CO2_2H2O_2,1,2,1,1,1
WEHHUO_w_CO2_2H2O_3,1,2,1,1,1
TILWAM_w_CO2_2H2O_1,1,2,1,1,1
TILWAM_w_CO2_2H2O_2,1,2,1,1,1
TILWAM_w_CO2_2H2O_3,1,2,1,1,1
TILWAM_w_CO2_2H2O_4,1,2,1,1,1
FEFDAX_w_CO2_2H2O_1,1,2,1,1,1
FEFDAX_w_CO2_2H2O_2,1,2,1,1,1
FEFDAX_w_CO2_2H2O_3,1,2,1,1,1
FEFDAX_w_CO2_2H2O_4,1,2,1,1,1
FEFDAX_w_CO2_2H2O_5,1,2,1,1,1
FEFDAX_w_CO2_2H2O_6,1,2,1,1,1
POFSIN02_w_CO2_2H2O_1,1,2,1,1,1
POFSIN02_w_CO2_2H2O_2,1,2,1,1,1
LOGBEO_w_CO2_2H2O_1,1,2,1,1,1
LOGBEO_w_CO2_2H2O_2,1,2,1,1,1
LOGBEO_w_CO2_2H2O_3,1,2,1,1,1
LOGBEO_w_CO2_2H2O_4,1,2,1,1,1
LOGBEO_w_CO2_2H2O_5,1,2,1,1,1
LOGBEO_w_CO2_2H2O_6,1,2,1,1,1
BETFAJ_w_CO2_2H2O_1,1,2,1,1,1
BETFAJ_w_CO2_2H2O_2,1,2,1,1,1
BETFAJ_w_CO2_2H2O_3,1,2,1,1,1
BETFAJ_w_CO2_2H2O_4,1,2,1,1,1
BETFAJ_w_CO2_2H2O_5,1,2,1,1,1
UVARUF_w_CO2_2H2O_1,1,2,1,1,1
UVARUF_w_CO2_2H2O_2,1,2,1,1,1
RUYTUC_w_CO2_2H2O_1,1,2,1,1,1
RUYTUC_w_CO2_2H2O_2,1,2,1,1,1
RUYTUC_w_CO2_2H2O_3,1,2,1,1,1
RUYTUC_w_CO2_2H2O_4,1,2,1,1,1
WEMYEU_w_CO2_2H2O_1,1,2,1,1,1
WEMYEU_w_CO2_2H2O_2,1,2,1,1,1
WEMYEU_w_CO2_2H2O_3,1,2,1,1,1
WEMYEU_w_CO2_2H2O_4,1,2,1,1,1
GUJREK_w_CO2_2H2O_1,1,2,1,1,1
GUJREK_w_CO2_2H2O_2,1,2,1,1,1
GUJREK_w_CO2_2H2O_3,1,2,1,1,1
GUJREK_w_CO2_2H2O_4,1,2,1,1,1
GUJREK_w_CO2_2H2O_5,1,2,1,1,1
GUJREK_w_CO2_2H2O_6,1,2,1,1,1
FUTDII_w_CO2_2H2O_1,1,2,1,1,1
FUTDII_w_CO2_2H2O_2,1,2,1,1,1
FUTDII_w_CO2_2H2O_3,1,2,1,1,1
FUTDII_w_CO2_2H2O_4,1,2,1,1,1
FUTDII_w_CO2_2H2O_5,1,2,1,1,1
FUTDII_w_CO2_2H2O_6,1,2,1,1,1
FUTDII_w_CO2_2H2O_random_1,1,2,1,1,1
FUTDII_w_CO2_2H2O_random_2,1,2,1,1,1
HIWKII_w_CO2_2H2O_1,1,2,1,1,1
HIWKII_w_CO2_2H2O_2,1,2,1,1,1
HIWKII_w_CO2_2H2O_3,1,2,1,1,1
HIWKII_w_CO2_2H2O_4,1,2,1,1,1
HIWKII_w_CO2_2H2O_5,1,2,1,1,1
CAYMIZ_w_CO2_2H2O_1,1,2,1,1,1
CAYMIZ_w_CO2_2H2O_2,1,2,1,1,1
CAYMIZ_w_CO2_2H2O_3,1,2,1,1,1
CAYMIZ_w_CO2_2H2O_4,1,2,1,1,1
CAYMIZ_w_CO2_2H2O_5,1,2,1,1,1
CAYMIZ_w_CO2_2H2O_random_1,1,2,1,1,1
CAYMIZ_w_CO2_2H2O_random_2,1,2,1,1,1
CAVSUP_w_CO2_2H2O_1,1,2,1,1,2
CAVSUP_w_CO2_2H2O_2,1,2,1,1,2
CAVSUP_w_CO2_2H2O_3,1,2,1,1,2
CAVSUP_w_CO2_2H2O_4,1,2,1,1,3
LOBHAM_w_CO2_2H2O_1,1,2,1,1,1
LOBHAM_w_CO2_2H2O_2,1,2,1,1,1
LOBHAM_w_CO2_2H2O_3,1,2,1,1,1
LOBHAM_w_CO2_2H2O_4,1,2,1,1,1
WONZOP_w_CO2_2H2O_1,1,2,1,1,1
WONZOP_w_CO2_2H2O_2,1,2,1,1,1
WONZOP_w_CO2_2H2O_3,1,2,1,1,1
WONZOP_w_CO2_2H2O_4,1,2,1,1,1
WONZOP_w_CO2_2H2O_5,1,2,1,1,1
WONZOP_w_CO2_2H2O_random_1,1,2,1,1,1
WONZOP_w_CO2_2H2O_random_2,1,2,1,1,1
MARJAQ_w_CO2_2H2O_1,1,2,1,1,1
XIWYEH_w_CO2_2H2O_1,1,2,1,2,1
XIWYEH_w_CO2_2H2O_2,1,2,1,2,1
XIWYEH_w_CO2_2H2O_3,1,2,1,2,1
XIWYEH_w_CO2_2H2O_4,1,2,1,2,1
WORSUT_w_CO2_2H2O_1,1,2,1,1,1
WORSUT_w_CO2_2H2O_2,1,2,1,1,1
WORSUT_w_CO2_2H2O_3,1,2,1,1,1
WORSUT_w_CO2_2H2O_4,1,2,1,1,1
WORSUT_w_CO2_2H2O_5,1,2,1,1,1
WORSUT_w_CO2_2H2O_6,1,2,1,1,1
WORSUT_w_CO2_2H2O_7,1,2,1,1,1
WORSUT_w_CO2_2H2O_random_1,1,2,1,1,1
WORSUT_w_CO2_2H2O_random_2,1,2,1,1,1
FEXCES_w_CO2_2H2O_1,1,2,1,1,1
FEXCES_w_CO2_2H2O_2,1,2,1,1,1
FEXCES_w_CO2_2H2O_3,1,2,1,1,1
IKOKEA_w_CO2_2H2O_1,1,2,1,1,1
IKOKEA_w_CO2_2H2O_2,1,2,1,1,1
IKOKEA_w_CO2_2H2O_3,1,2,1,1,1
IKOKEA_w_CO2_2H2O_4,1,2,1,1,1
ZILBUT_w_CO2_2H2O_1,1,2,1,1,1
ZILBUT_w_CO2_2H2O_2,1,2,1,1,1
ZILBUT_w_CO2_2H2O_3,1,2,1,1,1
ZILBUT_w_CO2_2H2O_4,1,2,1,1,1
ZILBUT_w_CO2_2H2O_5,1,2,1,1,1
WORLAS_w_CO2_2H2O_1,1,2,1,1,1
WORLAS_w_CO2_2H2O_2,1,2,1,1,1
WORLAS_w_CO2_2H2O_3,1,2,1,1,1
WORLAS_w_CO2_2H2O_4,1,2,1,1,1
WORLAS_w_CO2_2H2O_5,1,2,1,1,1
WORLAS_w_CO2_2H2O_6,1,2,1,1,1
WORLAS_w_CO2_2H2O_7,1,2,1,1,1
WORLAS_w_CO2_2H2O_8,1,2,1,1,1
RIFDUG01_w_CO2_2H2O_1,1,2,1,1,1
RIFDUG01_w_CO2_2H2O_2,1,2,1,1,1
RIFDUG01_w_CO2_2H2O_3,1,2,1,1,1
RIFDUG01_w_CO2_2H2O_4,1,2,1,1,1
RIFDUG01_w_CO2_2H2O_5,1,2,1,1,1
RIFDUG01_w_CO2_2H2O_6,1,2,1,1,1
HIFTOG01_w_CO2_2H2O_1,1,2,1,1,1
HIFTOG01_w_CO2_2H2O_2,1,2,1,1,1
HIFTOG01_w_CO2_2H2O_3,1,2,1,1,1
HIFTOG01_w_CO2_2H2O_4,1,2,1,1,1
HIFTOG01_w_CO2_2H2O_5,1,2,1,1,1
EGATIQ_w_CO2_2H2O_1,1,2,1,1,1
EGATIQ_w_CO2_2H2O_2,1,2,1,1,1
EGATIQ_w_CO2_2H2O_3,1,2,1,1,1
EGATIQ_w_CO2_2H2O_4,1,2,1,1,1
EGATIQ_w_CO2_2H2O_5,1,2,1,1,1
KOFPEB02_w_CO2_2H2O_1,1,2,1,1,1
KOFPEB02_w_CO2_2H2O_2,1,2,1,1,1
KOFPEB02_w_CO2_2H2O_3,1,2,1,1,1
KOFPEB02_w_CO2_2H2O_4,1,2,1,1,1
KOFPEB02_w_CO2_2H2O_5,1,2,1,1,1
VULFIT_w_CO2_2H2O_1,1,2,1,1,1
VULFIT_w_CO2_2H2O_2,1,2,1,1,1
VULFIT_w_CO2_2H2O_3,1,2,1,1,1
IVETOT_w_CO2_2H2O_1,1,2,1,1,1
IVETOT_w_CO2_2H2O_2,1,2,1,1,1
IVETOT_w_CO2_2H2O_3,1,2,1,1,1
IVETOT_w_CO2_2H2O_4,1,2,1,1,1
IVETOT_w_CO2_2H2O_5,1,2,1,1,1
QOSJEP_w_CO2_2H2O_1,1,2,1,1,1
QOSJEP_w_CO2_2H2O_2,1,2,1,1,1
QOSJEP_w_CO2_2H2O_3,1,2,1,1,1
LEQVUZ_w_CO2_2H2O_1,1,2,1,1,1
GITTUZ_w_CO2_2H2O_1,1,2,1,1,1
GITTUZ_w_CO2_2H2O_2,1,2,1,1,1
GITTUZ_w_CO2_2H2O_3,1,2,1,1,1
GITTUZ_w_CO2_2H2O_4,1,2,1,1,1
GITTUZ_w_CO2_2H2O_5,1,2,1,1,1
DAKVIW_w_CO2_2H2O_1,1,2,1,1,1
DAKVIW_w_CO2_2H2O_2,1,2,1,1,1
DAKVIW_w_CO2_2H2O_3,1,2,1,1,1
DAKVIW_w_CO2_2H2O_4,1,2,1,1,1
DAKVIW_w_CO2_2H2O_5,1,2,1,1,1
acs.inorgchem.5b02973_ic5b02973_si_002_w_CO2_2H2O_1,1,2,1,1,1
acs.inorgchem.5b02973_ic5b02973_si_002_w_CO2_2H2O_2,1,2,1,1,1
acs.inorgchem.5b02973_ic5b02973_si_002_w_CO2_2H2O_3,1,2,1,1,1
acs.inorgchem.5b02973_ic5b02973_si_002_w_CO2_2H2O_4,1,2,1,1,1
acs.inorgchem.5b02973_ic5b02973_si_002_w_CO2_2H2O_5,1,2,1,1,1
acs.inorgchem.5b02973_ic5b02973_si_002_w_CO2_2H2O_6,1,2,1,1,1
POBJIB_w_CO2_2H2O_1,1,2,1,1,1
POBJIB_w_CO2_2H2O_2,1,2,1,1,1
POBJIB_w_CO2_2H2O_3,1,2,1,1,1
IXODUV_w_CO2_2H2O_1,1,2,1,1,1
IXODUV_w_CO2_2H2O_2,1,2,1,1,1
IXODUV_w_CO2_2H2O_3,1,2,1,1,1
IXODUV_w_CO2_2H2O_4,1,2,1,1,1
IXODUV_w_CO2_2H2O_random_1,1,2,1,1,1
IXODUV_w_CO2_2H2O_random_2,1,2,1,1,1
COQNIF_w_CO2_2H2O_1,1,2,1,1,1
COQNIF_w_CO2_2H2O_2,1,2,1,1,1
COQNIF_w_CO2_2H2O_3,1,2,1,1,1
COQNIF_w_CO2_2H2O_4,1,2,1,1,1
RINPEJ_charged_w_CO2_2H2O_1,1,2,1,1,1
RINPEJ_charged_w_CO2_2H2O_2,1,2,1,1,1
RINPEJ_charged_w_CO2_2H2O_3,1,2,1,1,1
OTIQAL_w_CO2_2H2O_1,1,2,1,1,1
OTIQAL_w_CO2_2H2O_2,1,2,1,1,1
OTIQAL_w_CO2_2H2O_3,1,2,1,1,1
OTIQAL_w_CO2_2H2O_4,1,2,1,1,1
HAZWIP_w_CO2_2H2O_1,1,2,1,1,1
MUNPAN_w_CO2_2H2O_1,1,2,1,1,1
MUNPAN_w_CO2_2H2O_2,1,2,1,1,1
MUNPAN_w_CO2_2H2O_3,1,2,1,1,1
AMIMEP_w_CO2_2H2O_1,1,2,1,1,1
AMIMEP_w_CO2_2H2O_2,1,2,1,1,1
AMIMEP_w_CO2_2H2O_3,1,2,1,1,1
AMIMEP_w_CO2_2H2O_4,1,2,1,1,1
AMIMEP_w_CO2_2H2O_5,1,2,1,1,1
AMIMEP_w_CO2_2H2O_6,1,2,1,1,1
AMIMEP_w_CO2_2H2O_7,1,2,1,1,1
AMIMEP_w_CO2_2H2O_8,1,2,1,1,1
AMIMEP_w_CO2_2H2O_9,1,2,1,1,1
AMIMEP_w_CO2_2H2O_random_1,1,2,1,1,1
AMIMEP_w_CO2_2H2O_random_2,1,2,1,1,1
EWESAC_w_CO2_2H2O_1,1,2,1,1,1
ODODIW_w_CO2_2H2O_1,1,2,1,1,1
ODODIW_w_CO2_2H2O_2,1,2,1,1,1
ODODIW_w_CO2_2H2O_3,1,2,1,1,1
ODODIW_w_CO2_2H2O_4,1,2,1,1,1
ODODIW_w_CO2_2H2O_5,1,2,1,1,1
SATRIP_w_CO2_2H2O_1,1,2,2,1,1
SATRIP_w_CO2_2H2O_2,1,2,1,1,1
SATRIP_w_CO2_2H2O_3,1,2,1,1,1
SATRIP_w_CO2_2H2O_4,1,2,1,1,1
SATRIP_w_CO2_2H2O_5,1,2,1,1,1
SATRIP_w_CO2_2H2O_random_1,1,2,1,1,1
SATRIP_w_CO2_2H2O_random_2,1,2,2,1,1
HAVZIP_w_CO2_2H2O_1,1,2,1,1,1
HAVZIP_w_CO2_2H2O_2,1,2,1,1,1
HAVZIP_w_CO2_2H2O_3,1,2,1,1,1
HAVZIP_w_CO2_2H2O_4,1,2,1,1,1
XANMUX_w_CO2_2H2O_1,1,2,1,1,1
XANMUX_w_CO2_2H2O_2,1,2,1,2,1
XANMUX_w_CO2_2H2O_3,1,2,1,1,1
XANMUX_w_CO2_2H2O_4,1,2,1,2,1
XANMUX_w_CO2_2H2O_5,1,2,1,2,1
JOKYEN_w_CO2_2H2O_1,1,2,1,1,1
JOKYEN_w_CO2_2H2O_2,1,2,1,1,2
JOKYEN_w_CO2_2H2O_3,1,2,1,1,2
JOKYEN_w_CO2_2H2O_4,1,2,1,1,1
COWMOR_w_CO2_2H2O_1,1,2,1,1,1
COWMOR_w_CO2_2H2O_2,1,2,1,1,1
COWMOR_w_CO2_2H2O_3,1,2,1,1,1
COWMOR_w_CO2_2H2O_4,1,2,1,1,1
WIMWIA_w_CO2_2H2O_1,1,2,1,1,1
WIMWIA_w_CO2_2H2O_2,1,2,1,1,1
ATOGEV_w_CO2_2H2O_1,1,2,1,1,1
ATOGEV_w_CO2_2H2O_2,1,2,1,1,1
ATOGEV_w_CO2_2H2O_3,1,2,1,1,1
ATOGEV_w_CO2_2H2O_4,1,2,1,1,1
TUMREA_w_CO2_2H2O_1,1,2,1,1,1
TUMREA_w_CO2_2H2O_2,1,2,1,1,1
KUSZED_w_CO2_2H2O_1,1,2,1,1,1
KUSZED_w_CO2_2H2O_2,1,2,1,1,1
IKUTOZ_w_CO2_2H2O_1,1,2,1,1,1
IKUTOZ_w_CO2_2H2O_2,1,2,1,1,1
IKUTOZ_w_CO2_2H2O_3,1,2,1,1,1
IKUTOZ_w_CO2_2H2O_4,1,2,1,1,1
IKUTOZ_w_CO2_2H2O_5,1,2,1,1,1
IKUTOZ_w_CO2_2H2O_random_1,1,2,1,1,1
IKUTOZ_w_CO2_2H2O_random_2,1,2,1,1,1
SABVOH_manual_w_CO2_2H2O_1,1,2,1,1,1
SABVOH_manual_w_CO2_2H2O_2,1,2,1,2,1
SABVOH_manual_w_CO2_2H2O_3,1,2,1,1,1
SABVOH_manual_w_CO2_2H2O_4,1,2,1,1,1
NOCYUB_w_CO2_2H2O_1,1,2,1,1,1
NOCYUB_w_CO2_2H2O_2,1,2,1,1,1
NOCYUB_w_CO2_2H2O_3,1,2,1,1,1
NOCYUB_w_CO2_2H2O_4,1,2,2,1,1
NOCYUB_w_CO2_2H2O_5,1,2,1,1,1
TAKGOE_w_CO2_2H2O_1,1,2,1,1,1
TAKGOE_w_CO2_2H2O_2,1,2,1,1,1
TAKGOE_w_CO2_2H2O_3,1,2,1,1,1
TAKGOE_w_CO2_2H2O_4,1,2,1,1,1
TAKGOE_w_CO2_2H2O_5,1,2,1,1,1
TAKGOE_w_CO2_2H2O_6,1,2,1,1,1
TAKGOE_w_CO2_2H2O_7,1,2,1,1,1
TAKGOE_w_CO2_2H2O_8,1,2,1,1,1
TAKGOE_w_CO2_2H2O_random_1,1,2,1,1,1
TAKGOE_w_CO2_2H2O_random_2,1,2,1,1,1
NUDLAA_w_CO2_2H2O_1,1,2,1,1,1
NUDLAA_w_CO2_2H2O_2,1,2,1,1,1
NUDLAA_w_CO2_2H2O_3,1,2,1,1,1
YILJAG_w_CO2_2H2O_1,1,2,1,1,1
YILJAG_w_CO2_2H2O_2,1,2,1,1,1
YILJAG_w_CO2_2H2O_3,1,2,1,1,1
YILJAG_w_CO2_2H2O_4,1,2,1,1,1
JUXFOZ_w_CO2_2H2O_1,1,2,1,1,1
JUXFOZ_w_CO2_2H2O_2,1,2,1,1,1
JUXFOZ_w_CO2_2H2O_3,1,2,1,1,1
SUKREX_w_CO2_2H2O_1,1,2,1,1,1
SUKREX_w_CO2_2H2O_2,1,2,1,1,1
SUKREX_w_CO2_2H2O_3,1,2,1,1,1
SUKREX_w_CO2_2H2O_4,1,2,1,1,1
OKIWEL_charged_w_CO2_2H2O_1,1,2,1,1,1
OKIWEL_charged_w_CO2_2H2O_2,1,2,1,1,1
OKIWEL_charged_w_CO2_2H2O_3,1,2,1,1,1
OKIWEL_charged_w_CO2_2H2O_4,1,2,1,1,1
OKIWEL_charged_w_CO2_2H2O_random_1,1,2,1,1,1
OKIWEL_charged_w_CO2_2H2O_random_2,1,2,1,1,1
CEZFIY_w_CO2_2H2O_1,1,2,1,1,1
CEZFIY_w_CO2_2H2O_2,1,2,1,1,1
CEZFIY_w_CO2_2H2O_3,1,2,1,1,1
CEZFIY_w_CO2_2H2O_4,1,2,1,1,1
ISENUQ_w_CO2_2H2O_1,1,2,1,1,1
ISENUQ_w_CO2_2H2O_2,1,2,1,1,1
WAMRIN02_w_CO2_2H2O_1,1,2,1,1,1
WAMRIN02_w_CO2_2H2O_2,1,2,1,1,1
WAMRIN02_w_CO2_2H2O_3,1,2,1,1,1
WAMRIN02_w_CO2_2H2O_4,1,2,1,1,1
WAMRIN02_w_CO2_2H2O_5,1,2,1,1,1
HAFTOZ_w_CO2_2H2O_1,1,2,1,1,1
HAFTOZ_w_CO2_2H2O_2,1,2,1,1,1
HAFTOZ_w_CO2_2H2O_3,1,2,1,1,1
HAFTOZ_w_CO2_2H2O_4,1,2,1,1,1
HAFTOZ_w_CO2_2H2O_5,1,2,1,1,1
LAWHUP_w_CO2_2H2O_1,1,2,1,1,1
LAWHUP_w_CO2_2H2O_2,1,2,1,1,1
LAWHUP_w_CO2_2H2O_3,1,2,1,1,1
LAWHUP_w_CO2_2H2O_4,1,2,1,1,1
LAWHUP_w_CO2_2H2O_5,1,2,1,1,1
LAWHUP_w_CO2_2H2O_random_1,1,2,1,1,1
LAWHUP_w_CO2_2H2O_random_2,1,2,1,1,1
ZESFUY_w_CO2_2H2O_1,1,2,1,1,1
ZESFUY_w_CO2_2H2O_2,1,2,1,1,1
ZESFUY_w_CO2_2H2O_3,1,2,1,1,1
ZESFUY_w_CO2_2H2O_4,1,2,1,1,1
ZESFUY_w_CO2_2H2O_random_1,1,2,1,1,1
ZESFUY_w_CO2_2H2O_random_2,1,2,1,1,1
DUPVER_w_CO2_2H2O_1,1,2,1,1,1
DUPVER_w_CO2_2H2O_2,1,2,1,1,1
DUPVER_w_CO2_2H2O_3,1,2,1,1,1
DUPVER_w_CO2_2H2O_4,1,2,1,1,1
DUPVER_w_CO2_2H2O_5,1,2,1,1,1
RUCGOM_w_CO2_2H2O_1,1,2,1,1,1
RUCGOM_w_CO2_2H2O_2,1,2,1,1,1
RUCGOM_w_CO2_2H2O_3,1,2,1,1,1
RUCGOM_w_CO2_2H2O_4,1,2,1,1,1
RUCGOM_w_CO2_2H2O_5,1,2,1,1,1
PURJES_w_CO2_2H2O_1,1,2,2,1,1
PURJES_w_CO2_2H2O_2,1,2,1,1,1
PURJES_w_CO2_2H2O_3,1,2,1,1,1
PURJES_w_CO2_2H2O_4,1,2,2,1,1
ECAHAT_w_CO2_2H2O_1,1,2,1,1,1
ECAHAT_w_CO2_2H2O_2,1,2,1,1,1
ECAHAT_w_CO2_2H2O_3,1,2,1,1,1
ECAHAT_w_CO2_2H2O_4,1,2,1,1,1
FOVPUD_w_CO2_2H2O_1,1,2,1,1,1
FOVPUD_w_CO2_2H2O_2,1,2,1,1,1
FOVPUD_w_CO2_2H2O_3,1,2,1,1,1
BIPKIW_w_CO2_2H2O_1,1,2,1,1,1
BIPKIW_w_CO2_2H2O_2,1,2,1,1,1
SEFVAC_w_CO2_2H2O_1,1,2,1,1,1
SEFVAC_w_CO2_2H2O_2,1,2,1,1,1
SEFVAC_w_CO2_2H2O_3,1,2,1,1,1
SEFVAC_w_CO2_2H2O_4,1,2,1,1,1
SEFVAC_w_CO2_2H2O_5,1,2,1,1,1
SEFVAC_w_CO2_2H2O_6,1,2,1,1,1
SEFVAC_w_CO2_2H2O_random_1,1,2,1,1,1
SEFVAC_w_CO2_2H2O_random_2,1,2,1,1,1
WIZDEP_w_CO2_2H2O_1,1,2,1,1,1
WIZDEP_w_CO2_2H2O_2,1,2,1,1,1
WIZDEP_w_CO2_2H2O_3,1,2,1,1,1
WIZDEP_w_CO2_2H2O_4,1,2,1,1,1
WIZDEP_w_CO2_2H2O_5,1,2,1,1,1
WIZDEP_w_CO2_2H2O_6,1,2,1,1,1
WAQDOJ_charged_w_CO2_2H2O_1,1,2,1,1,1
WAQDOJ_charged_w_CO2_2H2O_2,1,2,1,1,1
WAQDOJ_charged_w_CO2_2H2O_3,1,2,1,1,1
WAQDOJ_charged_w_CO2_2H2O_4,1,2,1,1,1
WAQDOJ_charged_w_CO2_2H2O_5,1,2,1,1,1
ICISAP_w_CO2_2H2O_1,1,2,1,1,1
ICISAP_w_CO2_2H2O_2,1,2,1,1,1
ICISAP_w_CO2_2H2O_3,1,2,1,1,1
ICISAP_w_CO2_2H2O_4,1,2,1,1,1
ICISAP_w_CO2_2H2O_5,1,2,1,1,1
ICISAP_w_CO2_2H2O_6,1,2,1,1,1
ICISAP_w_CO2_2H2O_7,1,2,1,1,1
ICISAP_w_CO2_2H2O_8,1,2,1,1,1
ICISAP_w_CO2_2H2O_random_1,1,2,1,1,1
ICISAP_w_CO2_2H2O_random_2,1,2,1,1,1
EQUBIC_w_CO2_2H2O_1,1,2,2,1,1
EQUBIC_w_CO2_2H2O_2,1,2,2,1,1
EQUBIC_w_CO2_2H2O_3,1,2,1,1,1
EQUBIC_w_CO2_2H2O_4,1,2,1,1,1
MOLKAB_w_CO2_2H2O_1,1,2,1,1,1
MOLKAB_w_CO2_2H2O_2,1,2,1,1,1
MOLKAB_w_CO2_2H2O_3,1,2,1,1,1
MOLKAB_w_CO2_2H2O_4,1,2,1,1,1
MOLKAB_w_CO2_2H2O_random_1,1,2,1,1,1
